,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-class
30,-1.1423307851989493,4,12,0,12,0,0,0,-0.14592048355885345,-0.21665952703259014,0.9364477416376592,0,0
31,-1.3622685369277008,2,10,0,5,3,1,0,-0.14592048355885345,-0.21665952703259014,0.2885296158973685,0,0
32,0.47054606081189465,2,13,2,1,3,0,0,-0.14592048355885345,3.2775355728615603,-0.03542944697277691,0,0
33,-0.6291426978318626,3,10,1,0,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
34,-1.215643369108533,0,10,1,4,1,1,0,-0.14592048355885345,-0.21665952703259014,-2.0601735899111855,0,0
35,0.6904838125406461,2,7,0,9,4,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,7,0
36,-1.288955953018117,2,10,0,9,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
37,-1.4355811208372846,2,9,5,0,2,0,1,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,0,0
38,-0.5558301139222788,2,10,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,4,1
39,0.6904838125406461,1,12,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
40,-0.5558301139222788,2,5,1,9,1,0,0,-0.14592048355885345,-0.21665952703259014,0.20753985017983212,0,0
41,1.0570467320885653,1,13,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
42,-1.0690182012893654,2,13,1,10,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
43,0.7637963964502299,2,9,4,0,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
44,-0.9957056173797817,2,9,0,2,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
45,1.3502970677269004,3,13,1,3,1,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
46,1.0570467320885653,2,9,1,9,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,0,0
47,0.3972334769023108,2,14,2,1,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
48,0.17729572517355938,0,11,1,6,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
49,-0.7024552817414464,2,11,0,3,0,0,0,-0.14592048355885345,-0.21665952703259014,0.20753985017983212,0,0
50,-0.9957056173797817,2,10,1,1,2,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
51,-1.5088937047468685,2,9,0,4,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,4,0
52,0.6171712286310623,2,15,1,3,2,0,1,-0.14592048355885345,4.503481865011922,1.58436586737795,8,1
53,0.8371089803598137,3,13,2,1,0,0,0,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,0,1
54,0.6171712286310623,6,9,2,1,0,0,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
55,0.323920892992727,2,10,1,10,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
56,0.5438586447214785,2,3,1,9,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,5,0
57,-0.2625797782839435,2,11,1,4,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,7,0
58,0.17729572517355938,2,9,1,0,1,0,0,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,0,0
59,-0.6291426978318626,2,9,1,9,1,0,0,0.5328714887529021,-0.21665952703259014,-0.03542944697277691,0,0
60,-0.6291426978318626,2,13,1,5,1,0,0,0.1800025719676567,-0.21665952703259014,-0.03542944697277691,0,0
61,-0.482517530012695,5,4,3,11,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,4,0
62,0.6904838125406461,2,9,1,7,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
63,0.2506083090831432,2,16,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,0,1
64,-0.7024552817414464,2,10,2,10,0,0,0,-0.14592048355885345,-0.21665952703259014,1.4223863359428772,0,0
65,-0.1892671943743597,2,9,1,6,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
66,-0.7757678656510302,2,10,2,0,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
67,1.0570467320885653,2,9,1,0,2,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
68,0.7637963964502299,6,10,1,1,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
69,-0.9957056173797817,5,10,0,11,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
70,-1.4355811208372846,2,10,0,3,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.6833475727130677,0,0
71,-0.5558301139222788,2,13,4,5,3,1,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
72,-0.7024552817414464,1,13,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,2.3942635245533133,0,1
73,-1.1423307851989493,2,10,0,9,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
74,2.9631739137377444,2,10,1,3,5,0,0,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,0,0
75,-0.849080449560614,2,9,0,4,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,5,0
76,0.10398314126397556,2,12,1,0,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
77,2.083422906822739,5,6,1,11,1,0,0,-0.14592048355885345,-0.21665952703259014,-3.113040544239158,0,0
78,-1.5088937047468685,2,7,0,4,3,0,1,-0.14592048355885345,-0.21665952703259014,-1.4932452298884311,0,0
79,-0.5558301139222788,4,4,1,8,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
80,-1.5088937047468685,2,9,0,5,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,0,0
81,0.9837341481789813,2,13,1,4,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,1,0
82,0.5438586447214785,2,9,1,4,2,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
83,1.496922235546068,2,9,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,0,0
84,0.3972334769023108,2,9,2,6,0,0,1,1.7963480284778153,-0.21665952703259014,-0.03542944697277691,0,1
85,1.0570467320885653,2,9,2,5,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
86,0.7637963964502299,4,9,1,12,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
87,-0.40920494610311114,2,14,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
88,-0.6291426978318626,2,5,0,5,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
89,0.323920892992727,3,16,0,3,0,0,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
90,1.3502970677269004,2,11,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
91,-0.11595461046477588,2,10,2,6,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
92,-0.7757678656510302,2,10,2,9,4,1,1,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,0,0
93,-0.6291426978318626,2,9,1,5,2,2,1,-0.14592048355885345,3.687011561130406,-0.4403782755604586,4,0
94,-0.3358923621935273,4,13,1,12,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
95,-0.7024552817414464,4,10,0,2,0,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
96,0.6904838125406461,1,16,1,3,1,0,0,-0.14592048355885345,4.503481865011922,1.58436586737795,0,1
97,-0.11595461046477588,2,10,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,0,1
98,0.6904838125406461,2,12,2,1,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,9,0
99,-0.482517530012695,3,9,0,4,3,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
100,2.743236162008993,2,14,1,1,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
101,0.3972334769023108,2,13,1,1,1,0,0,1.888424338306659,-0.21665952703259014,1.58436586737795,0,1
102,0.6171712286310623,1,14,0,3,0,0,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
103,-1.3622685369277008,2,10,0,10,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
104,-0.7024552817414464,2,9,0,6,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
105,-0.482517530012695,6,9,1,6,1,0,0,0.8950834428590154,-0.21665952703259014,-0.03542944697277691,0,1
106,-1.5822062886564523,5,6,0,11,3,0,1,4.470758609991775,-0.21665952703259014,-0.6833475727130677,0,0
107,-0.6291426978318626,2,7,0,2,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
108,-0.5558301139222788,4,9,0,0,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
109,0.2506083090831432,2,9,1,2,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
110,-1.0690182012893654,2,13,0,5,5,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
111,-0.042642026555192065,2,15,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
112,1.2769844838173166,1,9,1,4,1,0,0,-0.14592048355885345,4.4662567751693,0.7744682102025865,10,1
113,-0.7757678656510302,2,10,1,5,2,0,1,0.4043708740064716,-0.21665952703259014,-1.250275932735822,0,0
114,-0.1892671943743597,2,9,0,9,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
115,1.0570467320885653,2,5,1,2,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
116,1.2769844838173166,6,10,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
117,0.7637963964502299,4,11,1,6,1,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
118,1.2036718999077327,2,10,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,1.2604068045078045,0,0
119,-1.215643369108533,2,9,0,6,0,0,0,-0.14592048355885345,-0.21665952703259014,0.04556031874475943,0,0
120,-1.288955953018117,2,10,0,4,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
121,0.10398314126397556,2,13,1,1,1,0,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
122,-0.6291426978318626,2,13,0,1,3,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,11,0
123,-0.7024552817414464,0,13,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
124,-1.4355811208372846,2,10,0,4,3,1,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
125,0.6171712286310623,2,13,1,1,2,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
126,-1.3622685369277008,2,10,0,0,3,0,1,-0.14592048355885345,4.04933576893193,-1.007306635583213,0,0
127,-0.5558301139222788,2,12,1,0,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
128,-0.2625797782839435,5,9,1,11,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
129,0.030670557354391753,2,10,2,6,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
130,-0.7757678656510302,2,12,0,5,0,0,1,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
131,-1.0690182012893654,2,9,0,4,0,0,1,-0.14592048355885345,4.156047693147447,-0.03542944697277691,0,0
132,-0.042642026555192065,1,9,1,6,1,0,0,0.4479717148371888,-0.21665952703259014,-0.4403782755604586,0,0
133,-0.11595461046477588,2,13,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
134,0.5438586447214785,2,12,2,10,0,1,1,-0.14592048355885345,-0.21665952703259014,-0.35938850984292225,0,0
135,-0.042642026555192065,3,14,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,12,1
136,0.323920892992727,1,9,1,6,1,0,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
137,-0.849080449560614,2,11,1,0,2,0,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
138,-1.3622685369277008,2,10,0,5,3,0,0,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,0,0
139,0.7637963964502299,2,10,1,6,1,2,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
140,1.6435474033652357,6,9,1,6,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
141,-0.849080449560614,2,10,0,5,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
142,-1.4355811208372846,2,10,0,4,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,5,0
143,0.47054606081189465,2,11,0,3,0,0,1,-0.14592048355885345,3.6646765072248324,-0.03542944697277691,0,1
144,2.30336065855149,2,10,0,10,5,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
145,-0.5558301139222788,2,9,0,7,4,1,1,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,0,0
146,-1.215643369108533,2,10,1,4,1,0,0,-0.14592048355885345,-0.21665952703259014,-1.3312656984533584,0,0
147,-0.1892671943743597,2,9,6,4,4,0,1,-0.14592048355885345,-0.21665952703259014,-1.3312656984533584,0,0
148,1.863485155093987,2,7,1,6,1,0,0,-0.14592048355885345,5.190905190772349,-0.03542944697277691,0,0
149,0.323920892992727,5,10,2,11,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
150,0.6171712286310623,4,10,2,0,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,5,0
151,-0.3358923621935273,2,9,0,0,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
152,-0.40920494610311114,2,13,0,1,5,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,13,0
153,-1.288955953018117,2,9,0,6,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
154,0.9837341481789813,5,9,2,11,0,0,0,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,0,1
155,0.6904838125406461,2,9,1,6,1,0,0,-0.14592048355885345,-0.21665952703259014,0.45050914733244113,0,0
156,-1.1423307851989493,2,13,0,2,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
157,2.3766732424610737,1,10,4,5,4,1,0,-0.14592048355885345,4.290058016580888,-3.113040544239158,0,0
158,-0.7024552817414464,2,9,2,6,0,0,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
159,0.2506083090831432,2,13,4,4,5,1,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
160,2.1567354907323226,5,2,2,11,0,0,1,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,0,0
161,-0.9957056173797817,2,9,0,4,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
162,0.3972334769023108,6,14,2,1,4,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
163,-0.7757678656510302,2,9,0,1,0,2,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,9,0
164,0.47054606081189465,1,14,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
165,-0.1892671943743597,2,10,2,4,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,5,0
166,0.030670557354391753,3,12,0,1,0,0,0,-0.14592048355885345,-0.21665952703259014,0.12655008446229576,0,0
167,0.5438586447214785,0,14,6,12,4,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
168,-1.5088937047468685,2,7,0,2,3,0,0,-0.14592048355885345,-0.21665952703259014,-1.979183824193649,0,0
169,2.010110322913155,4,11,6,3,0,0,1,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,0,0
170,-0.849080449560614,2,9,0,4,0,0,0,-0.14592048355885345,4.697052332193559,-0.03542944697277691,0,0
171,-0.7757678656510302,0,9,1,12,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
172,0.9104215642693976,2,10,1,5,1,0,0,-0.14592048355885345,4.689607314225034,-0.03542944697277691,0,1
173,-0.849080449560614,2,13,0,6,0,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
174,-0.7757678656510302,0,13,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
175,-0.849080449560614,2,9,3,5,4,0,1,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,0,0
176,-1.288955953018117,2,9,0,6,3,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
177,-0.3358923621935273,2,9,0,2,0,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
178,-1.5088937047468685,2,9,0,4,3,0,0,-0.14592048355885345,-0.21665952703259014,-2.303142887063794,0,0
179,-0.40920494610311114,2,13,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,1.9893146959656316,0,0
180,0.3972334769023108,4,10,1,1,1,1,0,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,0,1
181,0.323920892992727,2,10,2,0,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
182,-0.6291426978318626,2,10,0,6,0,1,0,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,0,0
183,0.10398314126397556,2,4,1,9,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,5,1
184,-0.11595461046477588,3,10,1,0,1,0,0,-0.14592048355885345,-0.21665952703259014,0.12655008446229576,0,1
185,-0.3358923621935273,2,9,1,0,1,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
186,0.17729572517355938,1,13,2,1,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
187,1.0570467320885653,5,13,2,11,0,0,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
188,-0.5558301139222788,2,14,1,3,2,0,1,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,0
189,1.4236096516364842,0,16,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,-3.1940303099566942,0,1
190,-0.042642026555192065,2,10,2,9,0,1,1,-0.14592048355885345,-0.21665952703259014,-1.007306635583213,0,0
191,-1.0690182012893654,2,10,1,9,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
192,0.17729572517355938,4,13,1,6,1,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
193,0.6171712286310623,2,10,1,10,1,0,0,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,0,0
194,0.17729572517355938,3,13,1,10,1,0,0,-0.14592048355885345,-0.21665952703259014,-1.3312656984533584,0,0
195,-1.1423307851989493,2,3,1,7,5,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,5,0
196,-0.1892671943743597,2,10,2,6,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
197,0.10398314126397556,3,14,0,1,0,0,1,1.761142380602081,-0.21665952703259014,1.1794170387902683,0,1
198,-0.2625797782839435,2,14,1,3,5,0,0,0.8422749710454138,-0.21665952703259014,-0.03542944697277691,0,1
199,-1.0690182012893654,1,9,0,5,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
200,-0.9223930334701979,2,14,0,3,0,0,1,-0.14592048355885345,4.438958375951377,-0.03542944697277691,0,0
201,-1.4355811208372846,5,9,0,11,3,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,14,0
202,0.9104215642693976,2,13,1,1,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0,1
203,0.2506083090831432,4,10,0,3,0,0,1,-0.14592048355885345,3.1087818322416725,-0.03542944697277691,0,0
204,-0.11595461046477588,0,9,2,0,4,0,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
205,-1.5088937047468685,2,7,0,5,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
206,-0.1892671943743597,2,13,1,4,1,1,0,0.8422749710454138,-0.21665952703259014,-0.35938850984292225,0,1
207,-0.2625797782839435,2,9,2,6,0,0,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,0
208,1.4236096516364842,6,9,1,5,2,0,1,1.888424338306659,-0.21665952703259014,-0.4403782755604586,0,1
209,-1.5822062886564523,2,7,0,5,3,0,1,-0.14592048355885345,-0.21665952703259014,-2.303142887063794,0,0
210,0.3972334769023108,4,9,1,7,1,1,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
211,-0.11595461046477588,2,9,1,6,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
212,-0.2625797782839435,2,10,0,5,0,3,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
213,1.570234819455652,2,9,1,6,1,2,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
214,1.130359315998149,6,4,1,9,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,1
215,-0.11595461046477588,2,13,0,1,0,1,0,-0.14592048355885345,-0.21665952703259014,1.58436586737795,0,1
216,0.8371089803598137,2,12,2,5,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
217,-0.042642026555192065,2,13,1,5,1,0,0,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,15,0
218,0.47054606081189465,2,13,1,3,1,0,0,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,0,0
219,-0.9957056173797817,2,6,0,6,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
220,-0.5558301139222788,2,10,1,2,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
221,1.863485155093987,5,2,2,11,0,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
222,3.769612336743166,2,9,0,4,0,1,0,-0.14592048355885345,5.257910352489069,-0.03542944697277691,0,0
223,1.130359315998149,2,9,1,0,1,1,0,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,0,0
224,1.0570467320885653,4,1,0,9,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0,0
225,-1.5088937047468685,2,9,0,5,3,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
226,1.570234819455652,5,6,2,11,0,3,1,-0.14592048355885345,-0.21665952703259014,-2.465122418498867,0,0
227,2.010110322913155,1,9,1,8,1,0,0,0.04486704666003014,-0.21665952703259014,0.7744682102025865,0,0
228,2.669923578099409,2,11,6,0,0,0,1,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,16,0
229,1.9367977390035709,2,9,2,0,0,0,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
230,-0.2625797782839435,2,7,4,7,0,1,0,0.35156240219287005,-0.21665952703259014,-0.03542944697277691,0,0
231,0.17729572517355938,2,9,2,5,4,1,1,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,0,0
232,-0.9957056173797817,2,10,0,0,0,0,0,-0.14592048355885345,-0.21665952703259014,0.12655008446229576,0,0
233,-0.40920494610311114,2,10,2,6,5,4,1,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
234,-0.7757678656510302,2,15,0,3,0,0,0,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,0,1
235,1.496922235546068,0,9,1,4,1,0,0,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0,0
